,title,tconst,startYear,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,Unknown,War,Western
14425,"35 heures, c'est déjà trop",tt0151804,1999,7.7,267511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14426,Les pirates du XXème siècle,tt0151987,1980,6.7,877,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,Pierre ou les ambiguïtés,tt0152015,1999,5.7,4983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14428,Les Aventures de Pinocchio,tt0152066,1960,7.2,771,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14429,Restons groupés,tt0152178,1998,5.1,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14430,Le silence,tt0152438,1998,6.9,1725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14431,Taxi,tt0152930,1998,7.0,84045,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14432,Mariage à l'anglaise,tt0153032,1999,6.3,1663,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14433,Les roses de l'assassin,tt0153360,1998,5.2,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14434,Il suffit d'une nuit,tt0153464,2000,6.0,2737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14435,Dance Me to My Song,tt0154378,1998,7.2,438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14436,Festen,tt0154420,1998,8.1,87483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14437,Les idiots,tt0154421,1998,6.8,31955,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14438,8 femmes et demie,tt0154443,1999,5.6,4032,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14439,Following - Le suiveur,tt0154506,1998,7.5,93800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
14440,Les aventures de Yogi le nounours,tt0154587,1964,6.5,1039,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14441,Serial Lover,tt0155157,1998,6.7,1479,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14442,Thomas Crown,tt0155267,1999,6.8,94350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14443,Histoire de fantômes japonais,tt0155278,1959,7.0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14444,L'honneur des Winslow,tt0155388,1999,7.3,9185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14445,C'est pas parce qu'on a rien à dire qu'il faut fermer sa gueule!,tt0155581,1975,5.6,434,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14446,Personne n'est parfait(e),tt0155711,1999,6.4,19015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14447,Une chanson d'amour et de mort,tt0155722,1999,7.8,7995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14448,Sacré Père Noël,tt0155753,1998,5.5,10708,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14449,Souvenirs d'avril,tt0155754,2000,6.3,721,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14450,Jawbreaker,tt0155776,1999,5.6,26870,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14451,Docteur Akagi,tt0155796,1998,7.2,1563,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14452,Le p'tit Tony,tt0155810,1998,6.9,1062,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14453,Les diamants de Mme Salkim,tt0156038,1999,6.5,1457,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14454,Le prix du mensonge,tt0156106,1999,5.1,424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14455,Un 32 août sur terre,tt0156248,1998,6.5,3064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14456,Les embrouilles de Will,tt0156323,2000,5.6,9201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14457,La classe de neige,tt0156408,1998,6.9,1521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14458,Feuille sur un oreiller,tt0156455,1998,7.5,504,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14459,Entropy,tt0156515,1999,6.2,2310,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14460,Les fleurs de Shanghai,tt0156587,1998,7.3,3563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14461,The Hole,tt0156610,1998,7.5,3997,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14462,"Khroustaliov, ma voiture!",tt0156701,1998,7.4,1953,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14463,Last Night,tt0156729,1998,7.1,9821,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14464,L'éternité et un jour,tt0156794,1998,7.9,12987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14465,Mon chien Skip,tt0156812,2000,7.0,20691,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14466,Des monstres et des hommes,tt0156849,1998,7.0,3922,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,Bleu parfait,tt0156887,1997,8.0,76939,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14468,La pomme,tt0156901,1998,7.3,2515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14469,Le pouvoir de la province de Kangwon,tt0156906,1998,6.9,914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14470,L'ombre d'un soupçon,tt0156934,1999,5.3,21558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14471,Seul contre tous,tt0157016,1998,7.3,23915,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14472,Sitcom,tt0157044,1998,6.6,5316,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14473,Tokyo Eyes,tt0157117,1998,6.6,1397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14474,Infidèle,tt0157122,2000,7.4,3561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14475,La petite marchande de roses,tt0157154,1998,7.4,1945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14476,West Beyrouth,tt0157183,1998,7.6,4312,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14477,L'école de la chair,tt0157208,1998,6.5,1523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14478,Seuls les nuages déplaçent les étoiles,tt0157356,1998,6.9,679,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14479,Bloody Angels,tt0157411,1998,5.8,490,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14480,Top chronos,tt0157472,2002,5.2,14475,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14481,Belles à mourir,tt0157503,1999,6.6,37672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14482,Enigma,tt0157583,2001,6.4,21227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14483,La fille de tes rêves,tt0158030,1998,6.8,4163,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14484,La princesse de Clèves,tt0158117,1999,6.2,716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14485,Under the Sun,tt0158302,1998,6.8,2753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14486,Accords & désaccords,tt0158371,1999,7.2,35342,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14487,Le concert pour le Bangladesh,tt0158560,1972,8.2,1573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14488,Deterrence,tt0158583,1999,6.4,2758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14489,Chronologie d'un Crime,tt0158671,1999,5.2,633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14490,Juha,tt0158692,1999,6.9,2738,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14491,Lady Snowblood,tt0158714,1973,7.6,14575,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14492,Les Muppets dans l'espace,tt0158811,1999,6.2,19734,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14493,"South Park, le film - Plus long, plus grand et pas coupé",tt0158983,1999,7.7,205328,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14494,Virgin Suicides,tt0159097,1999,7.2,156044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14495,Beautiful People,tt0159272,1999,6.7,2535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14496,En territoire ennemi,tt0159273,2001,6.4,106536,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14497,Retour à Cold Mountain,tt0159365,2003,7.2,149595,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14498,Cotton Mary,tt0159373,1999,5.2,533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14499,Croupier,tt0159382,1998,7.0,21880,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500,Elmo au pays des grincheux,tt0159421,1999,5.7,3438,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14501,Les gros durs,tt0159485,1999,7.1,5022,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14502,Relax... It's Just Sex,tt0159696,1998,6.7,1582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14503,Cybertr@que,tt0159784,2000,6.2,6946,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14504,Mars à table!,tt0159797,1999,6.2,998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14505,Contrat sur une tueuse,tt0159995,1999,6.2,1415,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14506,L'Art de la guerre,tt0160009,2000,5.7,30094,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14507,Sacrifié,tt0160016,1999,5.1,440,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14508,Charlie et ses drôles de dames,tt0160127,2000,5.6,188020,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14509,D-Tox - Compte à rebours mortel,tt0160184,2002,5.3,27436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14510,Nello et le chien des Flandres,tt0160216,1999,6.2,982,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14511,Murder Party,tt0160289,2000,5.5,1422,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14512,Une histoire d'initiation - Guinevere,tt0160338,1999,6.0,2623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14513,Impostor,tt0160399,2001,6.2,23859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14514,Gangsta cop,tt0160401,1999,6.2,6713,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14515,Passions juvéniles,tt0160440,1956,7.3,2085,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14516,La conscience tranquille,tt0160459,1998,6.5,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14517,Agnès Browne,tt0160509,1999,6.5,2163,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14518,Une carte du monde,tt0160513,1999,6.5,4450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14519,Petites leçons de séduction,tt0160574,1999,5.8,556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14520,With or Without You,tt0160596,1999,6.1,867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14521,Ordinary Decent Criminal,tt0160611,2000,6.3,13995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14522,Oxygen,tt0160620,1999,6.0,4561,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14523,D'un rêve à l'autre,tt0160644,2000,5.5,3458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14524,L'enfer du devoir,tt0160797,2000,6.4,48149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14525,Ondine,tt0160801,1976,7.0,583,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14526,Elle est trop bien,tt0160862,1999,5.9,96911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14527,Une vie à deux,tt0160916,1999,5.9,24139,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14528,La tranchée,tt0161010,1999,6.0,3587,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14529,Libres comme le vent,tt0161023,1999,6.7,3500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14530,Apparences,tt0161081,2000,6.6,127474,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14531,Escrocs,tt0161083,2001,5.4,16026,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14532,La manière forte,tt0161084,1998,5.1,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14533,The Wood,tt0161100,1999,7.0,9553,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14534,Bleeder,tt0161292,1999,6.8,8300,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14535,"Le fantôme, ma femme et moi",tt0161389,1982,6.1,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14536,L'Einstein du sexe,tt0161542,1999,6.2,706,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14537,Le fantôme de Morrisville,tt0161562,1966,7.3,407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14538,Nowhere in Africa,tt0161860,2001,7.5,13402,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14539,Petit Point et Antoine,tt0161935,1999,7.0,1019,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14540,Simon le magicien,tt0161977,1999,6.9,598,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14541,Tuvalu,tt0162023,1999,7.3,2725,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14542,Seul au monde,tt0162222,2000,7.8,590243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14543,Ghost World,tt0162346,2001,7.3,121690,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14544,"Happy, Texas",tt0162360,1999,6.3,10047,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14545,L'engrenage,tt0162426,1998,7.2,4462,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14546,Le poulpe,tt0162555,1998,6.5,736,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14547,Pourquoi pas moi?,tt0162556,1999,6.4,846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14548,Embuscade,tt0162625,1999,6.7,4361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14549,Shaft,tt0162650,2000,6.0,77605,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14550,Sleepy Hollow : La Légende du cavalier sans tête,tt0162661,1999,7.3,361500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14551,Summer of Sam,tt0162677,1999,6.7,39036,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14552,Les frères Falls,tt0162830,1999,7.1,5148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14553,L'empereur et l'assassin,tt0162866,1998,7.2,6270,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14554,Les années volées,tt0162875,1998,6.4,551,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14555,Autour de Yana,tt0162909,1999,7.1,584,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14556,Échos d'un sombre empire,tt0162941,1990,7.2,658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14557,Final Cut,tt0162958,1998,5.9,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14558,Comme un garçon,tt0162973,1998,7.5,14192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14559,Le piège (Il faut tuer Sekal),tt0163019,1998,7.3,988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14560,Jurassic Park III,tt0163025,2001,5.9,323152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14561,Le gâteau magique,tt0163080,2000,5.8,491,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14562,Meurtre à la mode,tt0163114,1968,5.4,957,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14563,Quasimodo d'El Paris,tt0163166,1999,5.2,875,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14564,Rembrandt,tt0163180,1999,6.2,394,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14565,"Rosie, sa vie est dans sa tête",tt0163185,1998,7.4,556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14566,Just married (ou presque),tt0163187,1999,5.6,99332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14567,Le prix du doute,tt0163318,1999,5.1,520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14568,Cobra,tt0163494,1982,7.2,2084,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14569,Young and Dangerous 5,tt0163511,1998,6.0,723,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14570,Bullet Ballet,tt0163563,1998,7.0,2749,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14571,50 degrés Fahrenheit,tt0163579,1999,5.2,9791,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14572,American Pie,tt0163651,1999,7.0,407436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14573,Litan,tt0163716,1982,6.2,399,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14574,Dans l'ombre du loup,tt0163777,1982,6.8,520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14575,Hitman,tt0163818,1998,6.1,5269,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14576,La plage,tt0163978,2000,6.6,240161,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14577,L'élue,tt0163983,2000,5.1,14776,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14578,Blood & Bullets,tt0163984,1998,5.2,1121,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14579,À tombeau ouvert,tt0163988,1999,6.8,70505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14580,City of Ghosts,tt0164003,2002,5.9,5550,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14581,Comme un poisson hors de l'eau,tt0164008,1999,5.7,563,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14582,Hollow Man: L'Homme sans ombre,tt0164052,2000,5.8,132209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14583,Sur le chemin de la vie,tt0164063,1998,7.9,2252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14584,Limbo,tt0164085,1999,7.0,6106,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14585,La muse,tt0164108,1999,5.7,11027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14586,Hypnose,tt0164181,1999,6.9,82366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14587,La somme de toutes les peurs,tt0164184,2002,6.4,117108,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14588,Suspicion,tt0164212,2000,6.5,26125,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14589,Virtual Sexuality,tt0164221,1999,5.1,2939,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14590,Le Masque de l'araignée,tt0164334,2001,6.4,87438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14591,L'Assassinat,tt0164347,1964,7.1,916,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14592,Au coeur du mensonge,tt0164368,1999,6.6,2327,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
